,Account Description ID,Type,Account Description,Size,Size Numeric,Strength (mg),WHO ATC 5 Code,Volume,Value,Year Month (after 2000),Year Month (after 2000) in Datetime,Region_Hovedstaden,Region_Midtjylland,Region_Nordjylland,Region_Sjælland,Region_Syddanmark,Product_Cimzia,Product_Inflectra,Product_Remicade,Product_Remsima,Product_Stelara,Product_Zessly
6389,255,1,4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,1,27.0,197235.0,1812.0,2018-12,0,0,0,0,1,1,0,0,0,0,0
6390,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,0,710.0,2614830.6,1812.0,2018-12,0,0,0,0,1,0,1,0,0,0,0
6391,255,1,4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,2.0,7765.6,1812.0,2018-12,0,0,0,0,1,0,0,1,0,0,0
6392,255,1,4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,2,12.0,286263.96,1812.0,2018-12,0,0,0,0,1,0,0,0,0,1,0
6393,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,2,18.0,451698.48,1812.0,2018-12,0,0,0,0,1,0,0,0,0,1,0
6394,255,1,4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,1,4.0,29220.0,1901.0,2019-01,0,0,0,0,1,1,0,0,0,0,0
6395,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,0,660.0,2430687.6,1901.0,2019-01,0,0,0,0,1,0,1,0,0,0,0
6396,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,0,4.0,9764.0,1901.0,2019-01,0,0,0,0,1,0,0,0,1,0,0
6397,255,1,4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,1,4.0,29220.0,1902.0,2019-02,0,0,0,0,1,1,0,0,0,0,0
6398,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,0,740.0,2675598.6,1902.0,2019-02,0,0,0,0,1,0,1,0,0,0,0
6399,255,1,4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,3.0,11648.4,1902.0,2019-02,0,0,0,0,1,0,0,1,0,0,0
6400,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,0,4.0,9764.0,1902.0,2019-02,0,0,0,0,1,0,0,0,1,0,0
6401,255,1,4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,2,4.0,93035.8,1902.0,2019-02,0,0,0,0,1,0,0,0,0,1,0
6402,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,2,3.0,75283.08,1902.0,2019-02,0,0,0,0,1,0,0,0,0,1,0
6403,255,1,4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,1,62.0,452910.0,1903.0,2019-03,0,0,0,0,1,1,0,0,0,0,0
6404,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,0,520.0,1867210.8,1903.0,2019-03,0,0,0,0,1,0,1,0,0,0,0
6405,255,1,4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,2,10.0,232589.5,1903.0,2019-03,0,0,0,0,1,0,0,0,0,1,0
6406,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,2,2.0,50188.72,1903.0,2019-03,0,0,0,0,1,0,0,0,0,1,0
6407,255,1,4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,3.0,11357.22,1904.0,2019-04,0,0,0,0,1,0,0,1,0,0,0
6408,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,0,4.0,9764.0,1904.0,2019-04,0,0,0,0,1,0,0,0,1,0,0
6409,255,1,4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,2,11.0,255848.45,1904.0,2019-04,0,0,0,0,1,0,0,0,0,1,0
6410,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,2,6.0,150566.16,1904.0,2019-04,0,0,0,0,1,0,0,0,0,1,0
6411,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,0,500.0,1841500.0,1904.0,2019-04,0,0,0,0,1,0,0,0,0,0,1
6412,255,1,4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,1,2.0,14610.0,1905.0,2019-05,0,0,0,0,1,1,0,0,0,0,0
6413,255,1,4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,3.0,11357.22,1905.0,2019-05,0,0,0,0,1,0,0,1,0,0,0
6414,255,1,4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,2,20.0,465179.0,1905.0,2019-05,0,0,0,0,1,0,0,0,0,1,0
6415,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,2,2.0,50188.72,1905.0,2019-05,0,0,0,0,1,0,0,0,0,1,0
6416,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,0,780.0,2872740.0,1905.0,2019-05,0,0,0,0,1,0,0,0,0,0,1
6417,255,1,4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,1,4.0,29220.0,1906.0,2019-06,0,0,0,0,1,1,0,0,0,0,0
6418,255,1,4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,2,13.0,302366.35,1906.0,2019-06,0,0,0,0,1,0,0,0,0,1,0
6419,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,0,500.0,1841500.0,1906.0,2019-06,0,0,0,0,1,0,0,0,0,0,1
6420,255,1,4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,1,55.0,401775.0,1907.0,2019-07,0,0,0,0,1,1,0,0,0,0,0
6421,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,0,4.0,9764.0,1907.0,2019-07,0,0,0,0,1,0,0,0,1,0,0
6422,255,1,4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,2,10.0,232589.5,1907.0,2019-07,0,0,0,0,1,0,0,0,0,1,0
6423,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,0,625.0,2301875.0,1907.0,2019-07,0,0,0,0,1,0,0,0,0,0,1
6424,255,1,4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,1,4.0,29220.0,1908.0,2019-08,0,0,0,0,1,1,0,0,0,0,0
6425,255,1,4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,2,13.0,302366.35,1908.0,2019-08,0,0,0,0,1,0,0,0,0,1,0
6426,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,2,3.0,75283.08,1908.0,2019-08,0,0,0,0,1,0,0,0,0,1,0
6427,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,0,700.0,2578100.0,1908.0,2019-08,0,0,0,0,1,0,0,0,0,0,1
6428,255,1,4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,1,22.0,160710.0,1909.0,2019-09,0,0,0,0,1,1,0,0,0,0,0
6429,255,1,4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,3.0,11357.22,1909.0,2019-09,0,0,0,0,1,0,0,1,0,0,0
6430,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,0,4.0,9764.0,1909.0,2019-09,0,0,0,0,1,0,0,0,1,0,0
6431,255,1,4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,2,12.0,279107.4,1909.0,2019-09,0,0,0,0,1,0,0,0,0,1,0
6432,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,2,10.0,250943.6,1909.0,2019-09,0,0,0,0,1,0,0,0,0,1,0
6433,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,0,573.0,2110359.0,1909.0,2019-09,0,0,0,0,1,0,0,0,0,0,1
6434,255,1,4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,1,31.0,226455.0,1910.0,2019-10,0,0,0,0,1,1,0,0,0,0,0
6435,255,1,4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,6.0,22714.44,1910.0,2019-10,0,0,0,0,1,0,0,1,0,0,0
6436,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,0,4.0,9764.0,1910.0,2019-10,0,0,0,0,1,0,0,0,1,0,0
6437,255,1,4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,2,10.0,232589.5,1910.0,2019-10,0,0,0,0,1,0,0,0,0,1,0
6438,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,2,9.0,225849.24,1910.0,2019-10,0,0,0,0,1,0,0,0,0,1,0
6439,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,0,779.0,2869057.0,1910.0,2019-10,0,0,0,0,1,0,0,0,0,0,1
6440,255,1,4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,1,22.0,160710.0,1911.0,2019-11,0,0,0,0,1,1,0,0,0,0,0
6441,255,1,4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,2,32.0,744286.4,1911.0,2019-11,0,0,0,0,1,0,0,0,0,1,0
6442,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,2,3.0,75283.08,1911.0,2019-11,0,0,0,0,1,0,0,0,0,1,0
6443,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,0,100.0,368300.0,1911.0,2019-11,0,0,0,0,1,0,0,0,0,0,1
6444,255,1,4378 Esbjerg Centralsygehus. apoteket,3 stk.,3.0,100.0,0,200.0,2209800.0,1911.0,2019-11,0,0,0,0,1,0,0,0,0,0,1
6445,255,1,4378 Esbjerg Centralsygehus. apoteket,2 stk.,2.0,200.0,1,127.0,927735.0,1912.0,2019-12,0,0,0,0,1,1,0,0,0,0,0
6446,255,1,4378 Esbjerg Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,1.0,3691.1,1912.0,2019-12,0,0,0,0,1,0,0,1,0,0,0
6447,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,100.0,0,4.0,9764.0,1912.0,2019-12,0,0,0,0,1,0,0,0,1,0,0
6448,255,1,4378 Esbjerg Centralsygehus. apoteket,1  eng. spr. a 1 ml,1.0,90.0,2,2.0,45354.94,1912.0,2019-12,0,0,0,0,1,0,0,0,0,1,0
6449,255,1,4378 Esbjerg Centralsygehus. apoteket,1 stk.,1.0,130.0,2,10.0,250943.6,1912.0,2019-12,0,0,0,0,1,0,0,0,0,1,0
6450,255,1,4378 Esbjerg Centralsygehus. apoteket,3 stk.,3.0,100.0,0,130.0,1436370.0,1912.0,2019-12,0,0,0,0,1,0,0,0,0,0,1
6451,256,1,4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,224.0,977534.08,1001.0,2010-01,0,1,0,0,0,0,0,1,0,0,0
6452,256,1,4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,64.0,282035.2,1002.0,2010-02,0,1,0,0,0,0,0,1,0,0,0
6453,256,1,4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,192.0,846105.6,1003.0,2010-03,0,1,0,0,0,0,0,1,0,0,0
6454,256,1,4379 Herning Centralsygehus. apoteket,2 stk.,2.0,200.0,1,2.0,16167.1,1004.0,2010-04,0,1,0,0,0,1,0,0,0,0,0
6455,256,1,4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,160.0,705088.0,1004.0,2010-04,0,1,0,0,0,0,0,1,0,0,0
6456,256,1,4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,128.0,564070.4,1005.0,2010-05,0,1,0,0,0,0,0,1,0,0,0
6457,256,1,4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,192.0,846105.6,1006.0,2010-06,0,1,0,0,0,0,0,1,0,0,0
6458,256,1,4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,128.0,564070.4,1007.0,2010-07,0,1,0,0,0,0,0,1,0,0,0
6459,256,1,4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,160.0,705088.0,1008.0,2010-08,0,1,0,0,0,0,0,1,0,0,0
6460,256,1,4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,128.0,564070.4,1009.0,2010-09,0,1,0,0,0,0,0,1,0,0,0
6461,256,1,4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,160.0,705088.0,1010.0,2010-10,0,1,0,0,0,0,0,1,0,0,0
6462,256,1,4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,160.0,705088.0,1011.0,2010-11,0,1,0,0,0,0,0,1,0,0,0
6463,256,1,4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,192.0,846105.6,1012.0,2010-12,0,1,0,0,0,0,0,1,0,0,0
6464,256,1,4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,128.0,564070.4,1101.0,2011-01,0,1,0,0,0,0,0,1,0,0,0
6465,256,1,4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,160.0,705088.0,1102.0,2011-02,0,1,0,0,0,0,0,1,0,0,0
6466,256,1,4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,190.0,837292.0,1103.0,2011-03,0,1,0,0,0,0,0,1,0,0,0
6467,256,1,4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,128.0,564070.4,1104.0,2011-04,0,1,0,0,0,0,0,1,0,0,0
6468,256,1,4379 Herning Centralsygehus. apoteket,2 stk.,2.0,200.0,1,5.0,40417.75,1105.0,2011-05,0,1,0,0,0,1,0,0,0,0,0
6469,256,1,4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,96.0,423052.8,1105.0,2011-05,0,1,0,0,0,0,0,1,0,0,0
6470,256,1,4379 Herning Centralsygehus. apoteket,2 stk.,2.0,200.0,1,2.0,16167.1,1106.0,2011-06,0,1,0,0,0,1,0,0,0,0,0
6471,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,128.0,564070.4,1106.0,2011-06,0,1,0,0,0,0,0,1,0,0,0
6472,256,1,4379 Herning Centralsygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,128.0,564070.4,1106.0,2011-06,0,1,0,0,0,0,0,1,0,0,0
6473,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,156.0,687460.8,1107.0,2011-07,0,1,0,0,0,0,0,1,0,0,0
6474,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,160.0,705088.0,1108.0,2011-08,0,1,0,0,0,0,0,1,0,0,0
6475,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,128.0,564070.4,1109.0,2011-09,0,1,0,0,0,0,0,1,0,0,0
6476,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,191.0,841698.8,1110.0,2011-10,0,1,0,0,0,0,0,1,0,0,0
6477,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,160.0,705088.0,1111.0,2011-11,0,1,0,0,0,0,0,1,0,0,0
6478,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,240.0,1057632.0,1112.0,2011-12,0,1,0,0,0,0,0,1,0,0,0
6479,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,146.0,643392.8,1201.0,2012-01,0,1,0,0,0,0,0,1,0,0,0
6480,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,150.0,661020.0,1202.0,2012-02,0,1,0,0,0,0,0,1,0,0,0
6481,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,190.0,837292.0,1203.0,2012-03,0,1,0,0,0,0,0,1,0,0,0
6482,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,280.0,1233904.0,1204.0,2012-04,0,1,0,0,0,0,0,1,0,0,0
6483,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,210.0,925428.0,1205.0,2012-05,0,1,0,0,0,0,0,1,0,0,0
6484,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,210.0,925428.0,1206.0,2012-06,0,1,0,0,0,0,0,1,0,0,0
6485,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,210.0,925428.0,1207.0,2012-07,0,1,0,0,0,0,0,1,0,0,0
6486,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,290.0,1277972.0,1208.0,2012-08,0,1,0,0,0,0,0,1,0,0,0
6487,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,150.0,661020.0,1209.0,2012-09,0,1,0,0,0,0,0,1,0,0,0
6488,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,150.0,661020.0,1210.0,2012-10,0,1,0,0,0,0,0,1,0,0,0
6489,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,299.0,1317633.2,1211.0,2012-11,0,1,0,0,0,0,0,1,0,0,0
6490,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,150.0,661020.0,1212.0,2012-12,0,1,0,0,0,0,0,1,0,0,0
6491,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,300.0,1322040.0,1301.0,2013-01,0,1,0,0,0,0,0,1,0,0,0
6492,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,300.0,1322040.0,1302.0,2013-02,0,1,0,0,0,0,0,1,0,0,0
6493,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,150.0,661020.0,1303.0,2013-03,0,1,0,0,0,0,0,1,0,0,0
6494,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,150.0,644494.5,1304.0,2013-04,0,1,0,0,0,0,0,1,0,0,0
6495,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,300.0,1288989.0,1305.0,2013-05,0,1,0,0,0,0,0,1,0,0,0
6496,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,300.0,1288989.0,1306.0,2013-06,0,1,0,0,0,0,0,1,0,0,0
6497,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,300.0,1288989.0,1308.0,2013-08,0,1,0,0,0,0,0,1,0,0,0
6498,256,1,4379 Herning Centralsygehus. apoteket,2 stk.,2.0,200.0,1,8.0,63051.68,1309.0,2013-09,0,1,0,0,0,1,0,0,0,0,0
6499,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,150.0,644494.5,1309.0,2013-09,0,1,0,0,0,0,0,1,0,0,0
6500,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,150.0,644494.5,1310.0,2013-10,0,1,0,0,0,0,0,1,0,0,0
6501,256,1,4379 Herning Centralsygehus. apoteket,2 stk.,2.0,200.0,1,6.0,47288.76,1311.0,2013-11,0,1,0,0,0,1,0,0,0,0,0
6502,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,300.0,1288989.0,1311.0,2013-11,0,1,0,0,0,0,0,1,0,0,0
6503,256,1,4379 Herning Centralsygehus. apoteket,2 stk.,2.0,200.0,1,6.0,47288.76,1312.0,2013-12,0,1,0,0,0,1,0,0,0,0,0
6504,256,1,4379 Herning Centralsygehus. apoteket,1 htgl.,1.0,100.0,0,150.0,644494.5,1312.0,2013-12,0,1,0,0,0,0,0,1,0,0,0
6505,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,192.0,846105.6,1001.0,2010-01,0,0,0,0,1,0,0,1,0,0,0
6506,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,192.0,846105.6,1002.0,2010-02,0,0,0,0,1,0,0,1,0,0,0
6507,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,192.0,846105.6,1003.0,2010-03,0,0,0,0,1,0,0,1,0,0,0
6508,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,192.0,846105.6,1004.0,2010-04,0,0,0,0,1,0,0,1,0,0,0
6509,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,121.0,533222.8,1005.0,2010-05,0,0,0,0,1,0,0,1,0,0,0
6510,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,192.0,846105.6,1006.0,2010-06,0,0,0,0,1,0,0,1,0,0,0
6511,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,192.0,846105.6,1007.0,2010-07,0,0,0,0,1,0,0,1,0,0,0
6512,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,192.0,846105.6,1008.0,2010-08,0,0,0,0,1,0,0,1,0,0,0
6513,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,96.0,423052.8,1009.0,2010-09,0,0,0,0,1,0,0,1,0,0,0
6514,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,288.0,1269158.4,1010.0,2010-10,0,0,0,0,1,0,0,1,0,0,0
6515,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,192.0,846105.6,1011.0,2010-11,0,0,0,0,1,0,0,1,0,0,0
6516,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,146.0,643392.8,1012.0,2010-12,0,0,0,0,1,0,0,1,0,0,0
6517,257,1,4397 Sønderborg Sygehus. apoteket,2 stk.,2.0,200.0,1,6.0,48501.3,1101.0,2011-01,0,0,0,0,1,1,0,0,0,0,0
6518,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,146.0,643392.8,1101.0,2011-01,0,0,0,0,1,0,0,1,0,0,0
6519,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,257.0,1132547.6,1102.0,2011-02,0,0,0,0,1,0,0,1,0,0,0
6520,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,216.0,951868.8,1103.0,2011-03,0,0,0,0,1,0,0,1,0,0,0
6521,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,156.0,687460.8,1104.0,2011-04,0,0,0,0,1,0,0,1,0,0,0
6522,257,1,4397 Sønderborg Sygehus. apoteket,2 stk.,2.0,200.0,1,-4.0,-32334.2,1105.0,2011-05,0,0,0,0,1,1,0,0,0,0,0
6523,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,216.0,951868.8,1105.0,2011-05,0,0,0,0,1,0,0,1,0,0,0
6524,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl.,1.0,100.0,0,144.0,634579.2,1106.0,2011-06,0,0,0,0,1,0,0,1,0,0,0
6525,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl. a 100 mg,100.0,100.0,0,72.0,317289.6,1106.0,2011-06,0,0,0,0,1,0,0,1,0,0,0
6526,257,1,4397 Sønderborg Sygehus. apoteket,2 stk.,2.0,200.0,1,2.0,16167.1,1107.0,2011-07,0,0,0,0,1,1,0,0,0,0,0
6527,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl.,1.0,100.0,0,144.0,634579.2,1107.0,2011-07,0,0,0,0,1,0,0,1,0,0,0
6528,257,1,4397 Sønderborg Sygehus. apoteket,2 stk.,2.0,200.0,1,2.0,16167.1,1108.0,2011-08,0,0,0,0,1,1,0,0,0,0,0
6529,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl.,1.0,100.0,0,264.0,1163395.2,1108.0,2011-08,0,0,0,0,1,0,0,1,0,0,0
6530,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl.,1.0,100.0,0,216.0,951868.8,1109.0,2011-09,0,0,0,0,1,0,0,1,0,0,0
6531,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl.,1.0,100.0,0,168.0,740342.4,1110.0,2011-10,0,0,0,0,1,0,0,1,0,0,0
6532,257,1,4397 Sønderborg Sygehus. apoteket,2 stk.,2.0,200.0,1,3.0,24250.65,1111.0,2011-11,0,0,0,0,1,1,0,0,0,0,0
6533,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl.,1.0,100.0,0,216.0,951868.8,1111.0,2011-11,0,0,0,0,1,0,0,1,0,0,0
6534,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl.,1.0,100.0,0,240.0,1057632.0,1112.0,2011-12,0,0,0,0,1,0,0,1,0,0,0
6535,257,1,4397 Sønderborg Sygehus. apoteket,2 stk.,2.0,200.0,1,2.0,16167.1,1201.0,2012-01,0,0,0,0,1,1,0,0,0,0,0
6536,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl.,1.0,100.0,0,192.0,846105.6,1201.0,2012-01,0,0,0,0,1,0,0,1,0,0,0
6537,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl.,1.0,100.0,0,144.0,634579.2,1202.0,2012-02,0,0,0,0,1,0,0,1,0,0,0
6538,257,1,4397 Sønderborg Sygehus. apoteket,2 stk.,2.0,200.0,1,4.0,32334.2,1203.0,2012-03,0,0,0,0,1,1,0,0,0,0,0
6539,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl.,1.0,100.0,0,192.0,846105.6,1203.0,2012-03,0,0,0,0,1,0,0,1,0,0,0
6540,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl.,1.0,100.0,0,240.0,1057632.0,1204.0,2012-04,0,0,0,0,1,0,0,1,0,0,0
6541,257,1,4397 Sønderborg Sygehus. apoteket,2 stk.,2.0,200.0,1,3.0,24250.65,1205.0,2012-05,0,0,0,0,1,1,0,0,0,0,0
6542,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl.,1.0,100.0,0,192.0,846105.6,1205.0,2012-05,0,0,0,0,1,0,0,1,0,0,0
6543,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl.,1.0,100.0,0,240.0,1057632.0,1206.0,2012-06,0,0,0,0,1,0,0,1,0,0,0
6544,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl.,1.0,100.0,0,144.0,634579.2,1207.0,2012-07,0,0,0,0,1,0,0,1,0,0,0
6545,257,1,4397 Sønderborg Sygehus. apoteket,1 htgl.,1.0,100.0,0,288.0,1269158.4,1208.0,2012-08,0,0,0,0,1,0,0,1,0,0,0
6546,257,1,4397 Sønderborg Sygehus. apoteket,2 stk.,2.0,200.0,1,2.0,16167.1,1209.0,2012-09,0,0,0,0,1,1,0,0,0,0,0
